sift,sift,0.278838908765465
sift,sift,0.2089331727474928
sift,sift,0.20874933898448944
sift,sift,0.2135195597074926
sift,sift,0.21534848306328058
sift,sift,0.22045015171170235
sift,sift,0.238534745760262
sift,sift,0.24446154199540615
sift,sift,0.24307437054812908
sift,sift,0.24560861010104418
sift,sift,0.2527624163776636
sift,sift,0.2578559210523963
sift,sift,0.19954237900674343
sift,sift,0.19672534801065922
sift,sift,0.16752302693203092
sift,sift,0.17441751016303897
sift,sift,0.1740666627883911
sift,sift,0.17415583599358797
sift,sift,0.08889370411634445
sift,sift,0.08571258978918195
sift,sift,0.09073658334091306
sift,sift,0.0935134282335639
sift,sift,0.0924419672228396
sift,sift,0.09624869469553232
sift,sift,0.12020401982590556
sift,sift,0.11218082718551159
sift,sift,0.11480609094724059
sift,sift,0.11328719323500991
sift,sift,0.11617655958980322
sift,sift,0.11415860475972295
sift,sift,0.16815475840121508
sift,sift,0.18661358393728733
sift,sift,0.15341065591201186
sift,sift,0.150105734821409
sift,sift,0.15811762399971485
sift,sift,0.15073401341214776
sift,sift,0.09438336687162519
sift,sift,0.09362984774634242
sift,sift,0.09247604431584477
sift,sift,0.09318653075024486
sift,sift,0.09294937131926417
sift,sift,0.09144470421597362
sift,sift,0.1000135182403028
sift,sift,0.09864525310695171
sift,sift,0.09657907811924815
sift,sift,0.09021109575405717
sift,sift,0.08459773100912571
sift,sift,0.10083204926922917
sift,sift,0.2915915702469647
sift,sift,0.3001076001673937
sift,sift,0.30121770687401295
sift,sift,0.295377726200968
sift,sift,0.23857986088842154
sift,sift,0.2339537930674851
sift,sift,0.20778100891038775
sift,sift,0.22083110781386495
sift,sift,0.21743763284757733
sift,sift,0.21604398917406797
sift,sift,0.21488044364377856
sift,sift,0.19711811002343893
sift,sift,0.45372740598395467
sift,sift,0.45140156196430326
sift,sift,0.35690365778282285
sift,sift,0.35818982496857643
sift,sift,0.35549041675403714
sift,sift,0.32872162805870175
sift,sift,0.06373460404574871
sift,sift,0.06308908807113767
sift,sift,0.06555418437346816
sift,sift,0.06591912684962153
sift,sift,0.06620429176837206
sift,sift,0.06751100393012166
sift,sift,0.3661816883832216
sift,sift,0.32061280217021704
sift,sift,0.32551455264911056
sift,sift,0.32398252142593265
sift,sift,0.3107086303643882
sift,sift,0.3153942208737135
sift,sift,0.3010536483488977
sift,sift,0.2964137690141797
sift,sift,0.2952126949094236
sift,sift,0.2984124133363366
sift,sift,0.2958680219016969
sift,sift,0.318123959004879
sift,sift,0.37138985423371196
sift,sift,0.23908921517431736
sift,sift,0.23006733320653439
sift,sift,0.23029300291091204
sift,sift,0.22805134067311883
sift,sift,0.22886540461331606
sift,sift,0.08270208397880197
sift,sift,0.08119620801880956
sift,sift,0.08630025293678045
sift,sift,0.08625167468562722
sift,sift,0.08437723107635975
sift,sift,0.08321406785398722
sift,sift,0.055684611201286316
sift,sift,0.054116247687488794
sift,sift,0.05475153727456927
sift,sift,0.05822370108217001
sift,sift,0.06259417487308383
sift,sift,0.0563855292275548
sift,sift,0.0649371980689466
sift,sift,0.06928453408181667
sift,sift,0.06390657369047403
sift,sift,0.05813031271100044
sift,sift,0.05755117814987898
sift,sift,0.06732427421957254
sift,sift,0.09831356210634112
sift,sift,0.10228607105091214
sift,sift,0.10532278101891279
sift,sift,0.1045688739977777
sift,sift,0.10808004578575492
sift,sift,0.11462853895500302
sift,sift,0.09347972786054015
sift,sift,0.09538935590535402
sift,sift,0.09753474220633507
sift,sift,0.0956074339337647
sift,sift,0.09515153709799051
sift,sift,0.09349670773372054
sift,sift,0.37072437070310116
sift,sift,0.3230563011020422
sift,sift,0.30648884223774076
sift,sift,0.2976291161030531
sift,sift,0.27961669117212296
sift,sift,0.26578237069770694
sift,sift,0.13989899633452296
sift,sift,0.2062811991199851
sift,sift,0.18969753431156278
sift,sift,0.19161993265151978
sift,sift,0.2077373070642352
sift,sift,0.17924448708072305
sift,sift,0.08477748138830066
sift,sift,0.08078645588830113
sift,sift,0.08777174400165677
sift,sift,0.08634216710925102
sift,sift,0.08747692219913006
sift,sift,0.08124805986881256
sift,sift,0.37730730092152953
sift,sift,0.3750072051770985
sift,sift,0.3680135221220553
sift,sift,0.3725754632614553
sift,sift,0.3673337362706661
sift,sift,0.35721436608582735
sift,sift,0.10228398069739342
sift,sift,0.09759990870952606
sift,sift,0.09453555708751082
sift,sift,0.09151319926604629
sift,sift,0.09724899102002382
sift,sift,0.09505586791783571
sift,sift,0.26704010320827365
sift,sift,0.2258673058822751
sift,sift,0.21026063757017255
sift,sift,0.22583275567740202
sift,sift,0.21504633873701096
sift,sift,0.1923013082705438
sift,sift,0.20127021614462137
sift,sift,0.2063332092948258
sift,sift,0.1942997663281858
sift,sift,0.17300552828237414
sift,sift,0.15665845619514585
sift,sift,0.14820257294923067
sift,sift,0.23223914671689272
sift,sift,0.22276858426630497
sift,sift,0.22198199713602662
sift,sift,0.24969845823943615
sift,sift,0.25416015181690454
sift,sift,0.24745262786746025
sift,sift,0.05651875585317612
sift,sift,0.056167056784033775
sift,sift,0.052697700913995504
sift,sift,0.05133716017007828
sift,sift,0.051692705135792494
sift,sift,0.051679115276783705
sift,sift,0.057377294171601534
sift,sift,0.062111017759889364
sift,sift,0.060420175082981586
sift,sift,0.06053751800209284
sift,sift,0.06271410500630736
sift,sift,0.056774623692035675
sift,sift,0.05847577517852187
sift,sift,0.05920388037338853
sift,sift,0.05685045011341572
sift,sift,0.05366555927321315
sift,sift,0.05205185292288661
sift,sift,0.05598368123173714
sift,sift,0.4063546140678227
sift,sift,0.36133812507614493
sift,sift,0.3566067451611161
sift,sift,0.36872195499017835
sift,sift,0.3671828666701913
sift,sift,0.36416565673425794
sift,sift,0.25961491791531444
sift,sift,0.24918301403522491
sift,sift,0.2515184083022177
sift,sift,0.24129885993897915
sift,sift,0.22677885508164763
sift,sift,0.22490513371303678
sift,sift,0.14749480225145817
sift,sift,0.14768302300944924
sift,sift,0.14822159428149462
sift,sift,0.14687399100512266
sift,sift,0.145585548132658
sift,sift,0.14176174392923713
sift,sift,0.09853416495025158
sift,sift,0.10259372601285577
sift,sift,0.1068119159899652
sift,sift,0.10902014700695872
sift,sift,0.11190129024907947
sift,sift,0.11298990668728948
sift,sift,0.23377026803791523
sift,sift,0.24232179392129183
sift,sift,0.22229785798117518
sift,sift,0.22520460188388824
sift,sift,0.21636722283437848
sift,sift,0.21770196175202727
sift,sift,0.05919954599812627
sift,sift,0.05962100438773632
sift,sift,0.059228305239230394
sift,sift,0.057710072956979275
sift,sift,0.05812201788648963
sift,sift,0.057073925621807575
sift,sift,0.2190611818805337
sift,sift,0.2156039159744978
sift,sift,0.21462711412459612
sift,sift,0.21520801726728678
sift,sift,0.20981182111427188
sift,sift,0.21521810488775373
sift,sift,0.18493164284154773
sift,sift,0.1779676261357963
sift,sift,0.17222911631688476
sift,sift,0.17663794895634055
sift,sift,0.17720407992601395
sift,sift,0.16741195414215326
sift,sift,0.15243994211778045
sift,sift,0.15705951070412993
sift,sift,0.1648223390802741
sift,sift,0.15263950638473034
sift,sift,0.14703743997961283
sift,sift,0.13456821721047163
sift,sift,0.10419391980394721
sift,sift,0.09405408566817641
sift,sift,0.09274908667430282
sift,sift,0.09406287036836147
sift,sift,0.09266563085839152
sift,sift,0.09440611489117146
sift,sift,0.09265626082196832
sift,sift,0.09244610881432891
sift,sift,0.08592780120670795
sift,sift,0.0947614242322743
sift,sift,0.08729469124227762
sift,sift,0.08730771392583847
sift,sift,0.204121395945549
sift,sift,0.13024373166263103
sift,sift,0.13871051371097565
sift,sift,0.14676564186811447
sift,sift,0.14697843696922064
sift,sift,0.13229260919615626
sift,sift,0.3173169642686844
sift,sift,0.2696420857682824
sift,sift,0.27316324319690466
sift,sift,0.25514830416068435
sift,sift,0.2513191900216043
sift,sift,0.24916379759088159
sift,sift,0.08392407326027751
sift,sift,0.08225562330335379
sift,sift,0.07925726613029838
sift,sift,0.07894038408994675
sift,sift,0.07896820409223437
sift,sift,0.08035107608884573
sift,sift,0.11814905144274235
sift,sift,0.10888155084103346
sift,sift,0.11270866496488452
sift,sift,0.12334084417670965
sift,sift,0.12445225194096565
sift,sift,0.12691273726522923
sift,sift,0.2814016598276794
sift,sift,0.23661334114149213
sift,sift,0.22047904133796692
sift,sift,0.21664587501436472
sift,sift,0.2351357052102685
sift,sift,0.21908044070005417
sift,sift,0.2318682437762618
sift,sift,0.22660484118387103
